hotel_class,region_id,url,phone,details,address,type,id,name,region,street-address,postal-code,locality,full_address,latitude,longitude
,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1497765-Reviews-Apartment_Hotel_51-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '858 West 8th Avenue', 'postal-code': '10019', 'locality': 'New York City'}",hotel,1497765,Apartment Hotel 51,NY,858 West 8th Avenue,10019,New York City,"858 West 8th Avenue, New York City, NY, 10019, USA",,
,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1575440-Reviews-East_73rd_and_York_Ave_Apartment-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '1374 York Avenue', 'postal-code': '10021', 'locality': 'New York City'}",hotel,1575440,East 73rd and York Ave Apartment,NY,1374 York Avenue,10021,New York City,"1374 York Avenue, New York City, NY, 10021, USA",40.7676351,-73.9527839
,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1199530-Reviews-Oxbridge_Midtown_East_Apartments-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '210 E 47th St', 'postal-code': '10017', 'locality': 'New York City'}",hotel,1199530,Oxbridge Midtown East Apartments,NY,210 E 47th St,10017,New York City,"210 E 47th St, New York City, NY, 10017, USA",40.7535122,-73.9716574
,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d651265-Reviews-The_Carnegie_Suites-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '299 West 58th Street', 'postal-code': '10019', 'locality': 'New York City'}",hotel,651265,The Carnegie Suites,NY,299 West 58th Street,10019,New York City,"299 West 58th Street, New York City, NY, 10019, USA",40.767121,-73.981522
1.0,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1155229-Reviews-Royal_Park_Hotel-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '258 West 97th Street', 'postal-code': '10025', 'locality': 'New York City'}",hotel,1155229,Royal Park Hotel,NY,258 West 97th Street,10025,New York City,"258 West 97th Street, New York City, NY, 10025, USA",40.7955244,-73.9722925
,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d290987-Reviews-St_Marks_Hotel-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '2 St. Marks Place', 'postal-code': '10003', 'locality': 'New York City'}",hotel,290987,St. Marks Hotel,NY,2 St. Marks Place,10003,New York City,"2 St. Marks Place, New York City, NY, 10003, USA",40.7292807,-73.9896315
3.0,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d256738-Reviews-Envoy_Club_Suites-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '377 East 33rd Street', 'postal-code': '10016', 'locality': 'New York City'}",hotel,256738,Envoy Club Suites,NY,377 East 33rd Street,10016,New York City,"377 East 33rd Street, New York City, NY, 10016, USA",40.7434722,-73.9742027
,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1161790-Reviews-Sheraton_Russell_Hotel-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '45 Park Ave. At 37th St.', 'postal-code': '10016', 'locality': 'New York City'}",hotel,1161790,Sheraton Russell Hotel,NY,45 Park Ave. At 37th St.,10016,New York City,"45 Park Ave. At 37th St., New York City, NY, 10016, USA",,
,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1161789-Reviews-Inter_Continental_Central_Park_South_New_York-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '112 Central Park South', 'postal-code': '10019', 'locality': 'New York City'}",hotel,1161789,Inter-Continental Central Park South New York,NY,112 Central Park South,10019,New York City,"112 Central Park South, New York City, NY, 10019, USA",40.7657954,-73.9767422
,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93539-Reviews-Riverside_Tower-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '80 Riverside Drive', 'postal-code': '10024', 'locality': 'New York City'}",hotel,93539,Riverside Tower,NY,80 Riverside Drive,10024,New York City,"80 Riverside Drive, New York City, NY, 10024, USA",40.7856099,-73.9817052
2.5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d113343-Reviews-Marrakech_Hotel_on_Broadway-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '2688 Broadway', 'postal-code': '10025', 'locality': 'New York City'}",hotel,113343,Marrakech Hotel on Broadway,NY,2688 Broadway,10025,New York City,"2688 Broadway, New York City, NY, 10025, USA",40.7987304,-73.9686997
2.0,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93357-Reviews-Park_Savoy-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '158 W 58th St', 'postal-code': '10019', 'locality': 'New York City'}",hotel,93357,Park Savoy,NY,158 W 58th St,10019,New York City,"158 W 58th St, New York City, NY, 10019, USA",40.7656629,-73.9788001
1.0,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d80093-Reviews-Murray_Hill_Inn-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '143 East 30th Street', 'postal-code': '10016', 'locality': 'New York City'}",hotel,80093,Murray Hill Inn,NY,143 East 30th Street,10016,New York City,"143 East 30th Street, New York City, NY, 10016, USA",40.7437448,-73.9806205
3.0,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1217376-Reviews-The_GEM_Hotel_Midtown_West-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '449 W. 36th Street', 'postal-code': '10018', 'locality': 'New York City'}",hotel,1217376,The GEM Hotel Midtown West,NY,449 W. 36th Street,10018,New York City,"449 W. 36th Street, New York City, NY, 10018, USA",40.7557951,-73.9974921
,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1175436-Reviews-Hotel_Olcott-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '27 West 72nd Street', 'postal-code': '10023', 'locality': 'New York City'}",hotel,1175436,Hotel Olcott,NY,27 West 72nd Street,10023,New York City,"27 West 72nd Street, New York City, NY, 10023, USA",40.7772526,-73.9773739
4.0,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d249656-Reviews-The_Premier_Hotel-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '133 W 44th St', 'postal-code': '10036', 'locality': 'New York City'}",hotel,249656,The Premier Hotel,NY,133 W 44th St,10036,New York City,"133 W 44th St, New York City, NY, 10036, USA",40.7568738,-73.9843967
2.0,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d224217-Reviews-Clarion_Hotel_Park_Avenue-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '429 Park Avenue South', 'postal-code': '10016', 'locality': 'New York City'}",hotel,224217,Clarion Hotel Park Avenue,NY,429 Park Avenue South,10016,New York City,"429 Park Avenue South, New York City, NY, 10016, USA",40.7440932,-73.9831664
,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d649058-Reviews-Hotel_Alexander-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '306 W 94th St', 'postal-code': '10025', 'locality': 'New York City'}",hotel,649058,Hotel Alexander,NY,306 W 94th St,10025,New York City,"306 W 94th St, New York City, NY, 10025, USA",40.7940322,-73.9749171
2.0,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d142114-Reviews-Days_Inn_Hotel_New_York_City_Broadway-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '215 W 94th St & Broadway', 'postal-code': '10025', 'locality': 'New York City'}",hotel,142114,Days Inn Hotel New York City - Broadway,NY,215 W 94th St & Broadway,10025,New York City,"215 W 94th St & Broadway, New York City, NY, 10025, USA",,
3.0,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1938661-Reviews-Milford_Plaza_Hotel-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '700 8th Avenue', 'postal-code': '10036', 'locality': 'New York City'}",hotel,1938661,Milford Plaza Hotel,NY,700 8th Avenue,10036,New York City,"700 8th Avenue, New York City, NY, 10036, USA",40.7587135,-73.9882981
4.0,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1164645-Reviews-Eurostars_Wall_Street-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '129 Front St', 'postal-code': '10005', 'locality': 'New York City'}",hotel,1164645,Eurostars Wall Street,NY,129 Front St,10005,New York City,"129 Front St, New York City, NY, 10005, USA",40.7051879,-74.0061997
3.0,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93470-Reviews-Jolly_Hotel_Madison_Towers-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '22 East 38th street (corner of Madison Avenue)', 'postal-code': '10016', 'locality': 'New York City'}",hotel,93470,Jolly Hotel Madison Towers,NY,22 East 38th street (corner of Madison Avenue),10016,New York City,"22 East 38th street (corner of Madison Avenue), New York City, NY, 10016, USA",,
2.0,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d267182-Reviews-Windsor_Hotel-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '108 Forsyth Street', 'postal-code': '10002', 'locality': 'New York City'}",hotel,267182,Windsor Hotel,NY,108 Forsyth Street,10002,New York City,"108 Forsyth Street, New York City, NY, 10002, USA",40.7186237,-73.992549
3.5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d75711-Reviews-Best_Western_PLUS_President_Hotel_at_Times_Square-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '234 West 48th Street', 'postal-code': '10036', 'locality': 'New York City'}",hotel,75711,Best Western PLUS President Hotel at Times Square,NY,234 West 48th Street,10036,New York City,"234 West 48th Street, New York City, NY, 10036, USA",40.7605187,-73.9864568
4.0,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93520-Reviews-Park_Central-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '870 Seventh Avenue at 56th Street', 'postal-code': '10019', 'locality': 'New York City'}",hotel,93520,Park Central,NY,870 Seventh Avenue at 56th Street,10019,New York City,"870 Seventh Avenue at 56th Street, New York City, NY, 10019, USA",,
,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d3541823-Reviews-New_York_Budget_Inn-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '200 E 34th Ave.', 'postal-code': '10016', 'locality': 'New York City'}",hotel,3541823,New York Budget Inn,NY,200 E 34th Ave.,10016,New York City,"200 E 34th Ave., New York City, NY, 10016, USA",40.7650771,-73.9390364
,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1146072-Reviews-Oakwood_at_6th_Avenue-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '888 6TH Avenue', 'postal-code': '10001', 'locality': 'New York City'}",hotel,1146072,Oakwood at 6th Avenue,NY,888 6TH Avenue,10001,New York City,"888 6TH Avenue, New York City, NY, 10001, USA",40.7482027,-73.9887195
3.0,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d113297-Reviews-Beekman_Tower_Hotel-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '3 Mitchell Place', 'postal-code': '10017', 'locality': 'New York City'}",hotel,113297,Beekman Tower Hotel,NY,3 Mitchell Place,10017,New York City,"3 Mitchell Place, New York City, NY, 10017, USA",40.7531865,-73.9659814
,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1497821-Reviews-NY_Oyado-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '823 6th Ave', 'locality': 'New York City'}",hotel,1497821,NY Oyado,NY,823 6th Ave,,New York City,"823 6th Ave, New York City, NY, , USA",40.7464772,-73.9905272
2.0,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d596200-Reviews-Comfort_Inn_Convention_Center-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '442 W 36th St', 'postal-code': '10018', 'locality': 'New York City'}",hotel,596200,Comfort Inn Convention Center,NY,442 W 36th St,10018,New York City,"442 W 36th St, New York City, NY, 10018, USA",40.7552819,-73.9973506
,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d80081-Reviews-Chelsea_Inn_17th_Street-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '46 West 17th Street', 'postal-code': '10011', 'locality': 'New York City'}",hotel,80081,Chelsea Inn - 17th Street,NY,46 West 17th Street,10011,New York City,"46 West 17th Street, New York City, NY, 10011, USA",40.738686,-73.9945533
4.0,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d223023-Reviews-Hudson_New_York-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '356 West 58th Street', 'postal-code': '10019', 'locality': 'New York City'}",hotel,223023,Hudson New York,NY,356 West 58th Street,10019,New York City,"356 West 58th Street, New York City, NY, 10019, USA",40.768134,-73.9843475
,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d616735-Reviews-The_Grant_Hotel-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '306 W 94th St', 'postal-code': '10025', 'locality': 'New York City'}",hotel,616735,The Grant Hotel,NY,306 W 94th St,10025,New York City,"306 W 94th St, New York City, NY, 10025, USA",40.7940322,-73.9749171
,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93438-Reviews-Esplanade-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '305 West End Ave. & 74th Street', 'postal-code': '10023', 'locality': 'New York City'}",hotel,93438,Esplanade,NY,305 West End Ave. & 74th Street,10023,New York City,"305 West End Ave. & 74th Street, New York City, NY, 10023, USA",,
3.0,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d80075-Reviews-Amsterdam_Court_Hotel-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '226 West 50th Street', 'postal-code': '10019', 'locality': 'New York City'}",hotel,80075,Amsterdam Court Hotel,NY,226 West 50th Street,10019,New York City,"226 West 50th Street, New York City, NY, 10019, USA",40.7616211,-73.9851986
,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93581-Reviews-The_Inn_at_Irving_Place-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '56 Irving Place', 'postal-code': '10003', 'locality': 'New York City'}",hotel,93581,The Inn at Irving Place,NY,56 Irving Place,10003,New York City,"56 Irving Place, New York City, NY, 10003, USA",40.7359996,-73.9869984
2.0,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d99447-Reviews-Comfort_Inn_Central_Park_West-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '31 West 71st Street', 'postal-code': '10023-4103', 'locality': 'New York City'}",hotel,99447,Comfort Inn Central Park West,NY,31 West 71st Street,10023-4103,New York City,"31 West 71st Street, New York City, NY, 10023-4103, USA",40.776255,-73.9776259
2.5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d217627-Reviews-Belnord_Hotel-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '209 West 87th Street', 'postal-code': '10024', 'locality': 'New York City'}",hotel,217627,Belnord Hotel,NY,209 West 87th Street,10024,New York City,"209 West 87th Street, New York City, NY, 10024, USA",40.788788,-73.9752734
2.5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d550885-Reviews-254_East_Vacation-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '254 East 74th Street', 'postal-code': '10021', 'locality': 'New York City'}",hotel,550885,254 East Vacation,NY,254 East 74th Street,10021,New York City,"254 East 74th Street, New York City, NY, 10021, USA",40.7701101,-73.9579231
3.0,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1048678-Reviews-The_Hotel_91-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '91 E Broadway', 'postal-code': '10002', 'locality': 'New York City'}",hotel,1048678,The Hotel 91,NY,91 E Broadway,10002,New York City,"91 E Broadway, New York City, NY, 10002, USA",40.713636,-73.9936267
3.0,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1465008-Reviews-Holiday_Inn_Express_New_York_City_Wall_Street-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '126 Water Street', 'postal-code': '10005', 'locality': 'New York City'}",hotel,1465008,Holiday Inn Express New York City-Wall Street,NY,126 Water Street,10005,New York City,"126 Water Street, New York City, NY, 10005, USA",40.7055848,-74.007227
2.0,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d208888-Reviews-Chelsea_Star_Hotel-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '300 W 30th St at 8th Ave', 'postal-code': '10001', 'locality': 'New York City'}",hotel,208888,Chelsea Star Hotel,NY,300 W 30th St at 8th Ave,10001,New York City,"300 W 30th St at 8th Ave, New York City, NY, 10001, USA",,
4.0,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d671150-Reviews-Empire_Hotel-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '44 West 63rd Street', 'postal-code': '10023', 'locality': 'New York City'}",hotel,671150,Empire Hotel,NY,44 West 63rd Street,10023,New York City,"44 West 63rd Street, New York City, NY, 10023, USA",40.7713368,-73.9826001
2.5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d674743-Reviews-Hotel_Azure-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '120 Lafayette Street', 'postal-code': '10013', 'locality': 'New York City'}",hotel,674743,Hotel Azure,NY,120 Lafayette Street,10013,New York City,"120 Lafayette Street, New York City, NY, 10013, USA",40.7187802,-74.0004094
,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93633-Reviews-The_Helmsley_Carlton_House-New_York_City_New_York.html,,,"{'region': 'NY', 'street-address': '680 Madison Ave.', 'postal-code': '10021', 'locality': 'New York City'}",hotel,93633,The Helmsley Carlton House,NY,680 Madison Ave.,10021,New York City,"680 Madison Ave., New York City, NY, 10021, USA",40.7652144,-73.9704118
